,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
48,"Sat, Jan 7, 2023",10:00p,Los Angeles Lakers,,Sacramento Kings,,,,,Golden 1 Center,
49,"Sun, Jan 8, 2023",3:00p,Philadelphia 76ers,,Detroit Pistons,,,,,Little Caesars Arena,
50,"Sun, Jan 8, 2023",3:30p,Portland Trail Blazers,,Toronto Raptors,,,,,Scotiabank Arena,
51,"Sun, Jan 8, 2023",5:00p,Charlotte Hornets,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
52,"Sun, Jan 8, 2023",6:00p,Utah Jazz,,Memphis Grizzlies,,,,,FedEx Forum,
53,"Sun, Jan 8, 2023",6:00p,Brooklyn Nets,,Miami Heat,,,,,FTX Arena,
54,"Sun, Jan 8, 2023",7:00p,Minnesota Timberwolves,,Houston Rockets,,,,,Toyota Center,
55,"Sun, Jan 8, 2023",7:00p,Dallas Mavericks,,Oklahoma City Thunder,,,,,Paycom Center,
56,"Sun, Jan 8, 2023",8:00p,Cleveland Cavaliers,,Phoenix Suns,,,,,Footprint Center,
57,"Sun, Jan 8, 2023",9:00p,Atlanta Hawks,,Los Angeles Clippers,,,,,Crypto.com Arena,
58,"Mon, Jan 9, 2023",7:00p,New Orleans Pelicans,,Washington Wizards,,,,,Capital One Arena,
59,"Mon, Jan 9, 2023",7:30p,Chicago Bulls,,Boston Celtics,,,,,TD Garden,
60,"Mon, Jan 9, 2023",7:30p,Milwaukee Bucks,,New York Knicks,,,,,Madison Square Garden (IV),
61,"Mon, Jan 9, 2023",8:00p,San Antonio Spurs,,Memphis Grizzlies,,,,,FedEx Forum,
62,"Mon, Jan 9, 2023",9:00p,Los Angeles Lakers,,Denver Nuggets,,,,,Ball Arena,
63,"Mon, Jan 9, 2023",10:00p,Orlando Magic,,Sacramento Kings,,,,,Golden 1 Center,
64,"Tue, Jan 10, 2023",7:30p,Oklahoma City Thunder,,Miami Heat,,,,,FTX Arena,
65,"Tue, Jan 10, 2023",7:30p,Detroit Pistons,,Philadelphia 76ers,,,,,Wells Fargo Center,
66,"Tue, Jan 10, 2023",7:30p,Charlotte Hornets,,Toronto Raptors,,,,,Scotiabank Arena,
67,"Tue, Jan 10, 2023",9:00p,Cleveland Cavaliers,,Utah Jazz,,,,,Vivint Arena,
68,"Tue, Jan 10, 2023",10:00p,Phoenix Suns,,Golden State Warriors,,,,,Chase Center,
69,"Tue, Jan 10, 2023",10:00p,Orlando Magic,,Portland Trail Blazers,,,,,Moda Center,
70,"Tue, Jan 10, 2023",10:30p,Dallas Mavericks,,Los Angeles Clippers,,,,,Crypto.com Arena,
71,"Wed, Jan 11, 2023",7:00p,Minnesota Timberwolves,,Detroit Pistons,,,,,Little Caesars Arena,
72,"Wed, Jan 11, 2023",7:00p,Chicago Bulls,,Washington Wizards,,,,,Capital One Arena,
73,"Wed, Jan 11, 2023",7:30p,Milwaukee Bucks,,Atlanta Hawks,,,,,State Farm Arena,
74,"Wed, Jan 11, 2023",7:30p,New Orleans Pelicans,,Boston Celtics,,,,,TD Garden,
75,"Wed, Jan 11, 2023",7:30p,Indiana Pacers,,New York Knicks,,,,,Madison Square Garden (IV),
76,"Wed, Jan 11, 2023",8:00p,San Antonio Spurs,,Memphis Grizzlies,,,,,FedEx Forum,
77,"Wed, Jan 11, 2023",9:00p,Phoenix Suns,,Denver Nuggets,,,,,Ball Arena,
78,"Wed, Jan 11, 2023",10:00p,Houston Rockets,,Sacramento Kings,,,,,Golden 1 Center,
79,"Thu, Jan 12, 2023",7:00p,Oklahoma City Thunder,,Philadelphia 76ers,,,,,Wells Fargo Center,
80,"Thu, Jan 12, 2023",7:30p,Boston Celtics,,Brooklyn Nets,,,,,Barclays Center,
81,"Thu, Jan 12, 2023",7:30p,Milwaukee Bucks,,Miami Heat,,,,,FTX Arena,
82,"Thu, Jan 12, 2023",7:30p,Charlotte Hornets,,Toronto Raptors,,,,,Scotiabank Arena,
83,"Thu, Jan 12, 2023",10:00p,Dallas Mavericks,,Los Angeles Lakers,,,,,Crypto.com Arena,
84,"Thu, Jan 12, 2023",10:00p,Cleveland Cavaliers,,Portland Trail Blazers,,,,,Moda Center,
85,"Fri, Jan 13, 2023",7:00p,New Orleans Pelicans,,Detroit Pistons,,,,,Little Caesars Arena,
86,"Fri, Jan 13, 2023",7:00p,Atlanta Hawks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
87,"Fri, Jan 13, 2023",7:00p,New York Knicks,,Washington Wizards,,,,,Capital One Arena,
88,"Fri, Jan 13, 2023",7:30p,Golden State Warriors,,San Antonio Spurs,,,,,AT&T Center,
89,"Fri, Jan 13, 2023",8:00p,Oklahoma City Thunder,,Chicago Bulls,,,,,United Center,
90,"Fri, Jan 13, 2023",8:00p,Phoenix Suns,,Minnesota Timberwolves,,,,,Target Center,
91,"Fri, Jan 13, 2023",9:00p,Orlando Magic,,Utah Jazz,,,,,Vivint Arena,
92,"Fri, Jan 13, 2023",10:00p,Denver Nuggets,,Los Angeles Clippers,,,,,Crypto.com Arena,
93,"Fri, Jan 13, 2023",10:00p,Houston Rockets,,Sacramento Kings,,,,,Golden 1 Center,
94,"Sat, Jan 14, 2023",1:00p,Milwaukee Bucks,,Miami Heat,,,,,FTX Arena,
95,"Sat, Jan 14, 2023",7:00p,Boston Celtics,,Charlotte Hornets,,,,,Spectrum Center,
96,"Sat, Jan 14, 2023",7:00p,Memphis Grizzlies,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
97,"Sat, Jan 14, 2023",7:30p,Atlanta Hawks,,Toronto Raptors,,,,,Scotiabank Arena,
98,"Sat, Jan 14, 2023",8:00p,Cleveland Cavaliers,,Minnesota Timberwolves,,,,,Target Center,
99,"Sat, Jan 14, 2023",9:00p,Philadelphia 76ers,,Utah Jazz,,,,,Vivint Arena,
100,"Sat, Jan 14, 2023",10:00p,Dallas Mavericks,,Portland Trail Blazers,,,,,Moda Center,
101,"Sun, Jan 15, 2023",1:00p,New York Knicks,,Detroit Pistons,,,,,Little Caesars Arena,
102,"Sun, Jan 15, 2023",3:00p,Houston Rockets,,Los Angeles Clippers,,,,,Crypto.com Arena,
103,"Sun, Jan 15, 2023",3:30p,Golden State Warriors,,Chicago Bulls,,,,,United Center,
104,"Sun, Jan 15, 2023",6:00p,Oklahoma City Thunder,,Brooklyn Nets,,,,,Barclays Center,
105,"Sun, Jan 15, 2023",7:00p,Sacramento Kings,,San Antonio Spurs,,,,,AT&T Center,
106,"Sun, Jan 15, 2023",8:00p,Orlando Magic,,Denver Nuggets,,,,,Ball Arena,
107,"Sun, Jan 15, 2023",9:00p,Dallas Mavericks,,Portland Trail Blazers,,,,,Moda Center,
108,"Sun, Jan 15, 2023",9:30p,Philadelphia 76ers,,Los Angeles Lakers,,,,,Crypto.com Arena,
109,"Mon, Jan 16, 2023",1:00p,Boston Celtics,,Charlotte Hornets,,,,,Spectrum Center,
110,"Mon, Jan 16, 2023",2:30p,Indiana Pacers,,Milwaukee Bucks,,,,,Fiserv Forum,
111,"Mon, Jan 16, 2023",3:00p,New Orleans Pelicans,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
112,"Mon, Jan 16, 2023",3:00p,Toronto Raptors,,New York Knicks,,,,,Madison Square Garden (IV),
113,"Mon, Jan 16, 2023",3:00p,Golden State Warriors,,Washington Wizards,,,,,Capital One Arena,
114,"Mon, Jan 16, 2023",3:30p,Miami Heat,,Atlanta Hawks,,,,,State Farm Arena,
115,"Mon, Jan 16, 2023",4:00p,Utah Jazz,,Minnesota Timberwolves,,,,,Target Center,
116,"Mon, Jan 16, 2023",6:00p,Phoenix Suns,,Memphis Grizzlies,,,,,FedEx Forum,
117,"Mon, Jan 16, 2023",10:30p,Houston Rockets,,Los Angeles Lakers,,,,,Crypto.com Arena,
118,"Tue, Jan 17, 2023",7:30p,Toronto Raptors,,Milwaukee Bucks,,,,,Fiserv Forum,
119,"Tue, Jan 17, 2023",8:00p,Brooklyn Nets,,San Antonio Spurs,,,,,AT&T Center,
120,"Tue, Jan 17, 2023",9:00p,Portland Trail Blazers,,Denver Nuggets,,,,,Ball Arena,
121,"Tue, Jan 17, 2023",10:00p,Philadelphia 76ers,,Los Angeles Clippers,,,,,Crypto.com Arena,
122,"Wed, Jan 18, 2023",7:30p,Atlanta Hawks,,Dallas Mavericks,,,,,American Airlines Center,
123,"Wed, Jan 18, 2023",7:30p,Washington Wizards,,New York Knicks,,,,,Madison Square Garden (IV),
124,"Wed, Jan 18, 2023",8:00p,Charlotte Hornets,,Houston Rockets,,,,,Toyota Center,
125,"Wed, Jan 18, 2023",8:00p,Cleveland Cavaliers,,Memphis Grizzlies,,,,,FedEx Forum,
126,"Wed, Jan 18, 2023",8:00p,Miami Heat,,New Orleans Pelicans,,,,,Smoothie King Center,
127,"Wed, Jan 18, 2023",8:00p,Indiana Pacers,,Oklahoma City Thunder,,,,,Paycom Center,
128,"Wed, Jan 18, 2023",9:00p,Los Angeles Clippers,,Utah Jazz,,,,,Vivint Arena,
129,"Wed, Jan 18, 2023",10:00p,Minnesota Timberwolves,,Denver Nuggets,,,,,Ball Arena,
130,"Wed, Jan 18, 2023",10:30p,Sacramento Kings,,Los Angeles Lakers,,,,,Crypto.com Arena,
131,"Thu, Jan 19, 2023",3:00p,Chicago Bulls,,Detroit Pistons,,,,,AccorHotels Arena,
132,"Thu, Jan 19, 2023",7:30p,Golden State Warriors,,Boston Celtics,,,,,TD Garden,
133,"Thu, Jan 19, 2023",8:00p,Toronto Raptors,,Minnesota Timberwolves,,,,,Target Center,
134,"Thu, Jan 19, 2023",10:00p,Brooklyn Nets,,Phoenix Suns,,,,,Footprint Center,
135,"Thu, Jan 19, 2023",10:00p,Philadelphia 76ers,,Portland Trail Blazers,,,,,Moda Center,
136,"Fri, Jan 20, 2023",7:00p,New Orleans Pelicans,,Orlando Magic,,,,,Amway Center,
137,"Fri, Jan 20, 2023",7:30p,New York Knicks,,Atlanta Hawks,,,,,State Farm Arena,
138,"Fri, Jan 20, 2023",7:30p,Golden State Warriors,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
139,"Fri, Jan 20, 2023",7:30p,Miami Heat,,Dallas Mavericks,,,,,American Airlines Center,
140,"Fri, Jan 20, 2023",8:00p,Los Angeles Clippers,,San Antonio Spurs,,,,,AT&T Center,
141,"Fri, Jan 20, 2023",9:00p,Indiana Pacers,,Denver Nuggets,,,,,Ball Arena,
142,"Fri, Jan 20, 2023",9:00p,Brooklyn Nets,,Utah Jazz,,,,,Vivint Arena,
143,"Fri, Jan 20, 2023",10:00p,Memphis Grizzlies,,Los Angeles Lakers,,,,,Crypto.com Arena,
144,"Fri, Jan 20, 2023",10:00p,Oklahoma City Thunder,,Sacramento Kings,,,,,Golden 1 Center,
145,"Sat, Jan 21, 2023",5:00p,Boston Celtics,,Toronto Raptors,,,,,Scotiabank Arena,
146,"Sat, Jan 21, 2023",7:00p,Orlando Magic,,Washington Wizards,,,,,Capital One Arena,
147,"Sat, Jan 21, 2023",7:30p,Charlotte Hornets,,Atlanta Hawks,,,,,State Farm Arena,
148,"Sat, Jan 21, 2023",7:30p,Milwaukee Bucks,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
149,"Sat, Jan 21, 2023",8:00p,Houston Rockets,,Minnesota Timberwolves,,,,,Target Center,
150,"Sat, Jan 21, 2023",9:00p,Indiana Pacers,,Phoenix Suns,,,,,Footprint Center,
151,"Sat, Jan 21, 2023",10:00p,Philadelphia 76ers,,Sacramento Kings,,,,,Golden 1 Center,
152,"Sun, Jan 22, 2023",3:30p,New Orleans Pelicans,,Miami Heat,,,,,FTX Arena,
153,"Sun, Jan 22, 2023",6:00p,New York Knicks,,Toronto Raptors,,,,,Scotiabank Arena,
154,"Sun, Jan 22, 2023",7:30p,Los Angeles Clippers,,Dallas Mavericks,,,,,American Airlines Center,
155,"Sun, Jan 22, 2023",8:00p,Oklahoma City Thunder,,Denver Nuggets,,,,,Ball Arena,
156,"Sun, Jan 22, 2023",8:00p,Memphis Grizzlies,,Phoenix Suns,,,,,Footprint Center,
157,"Sun, Jan 22, 2023",8:30p,Brooklyn Nets,,Golden State Warriors,,,,,Chase Center,
158,"Sun, Jan 22, 2023",9:00p,Los Angeles Lakers,,Portland Trail Blazers,,,,,Moda Center,
159,"Mon, Jan 23, 2023",7:00p,Milwaukee Bucks,,Detroit Pistons,,,,,Little Caesars Arena,
160,"Mon, Jan 23, 2023",7:00p,Boston Celtics,,Orlando Magic,,,,,Amway Center,
161,"Mon, Jan 23, 2023",8:00p,Atlanta Hawks,,Chicago Bulls,,,,,United Center,
162,"Mon, Jan 23, 2023",8:00p,Minnesota Timberwolves,,Houston Rockets,,,,,Toyota Center,
163,"Mon, Jan 23, 2023",9:00p,Charlotte Hornets,,Utah Jazz,,,,,Vivint Arena,
164,"Mon, Jan 23, 2023",10:00p,San Antonio Spurs,,Portland Trail Blazers,,,,,Moda Center,
165,"Mon, Jan 23, 2023",10:30p,Memphis Grizzlies,,Sacramento Kings,,,,,Golden 1 Center,
166,"Tue, Jan 24, 2023",7:00p,Chicago Bulls,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
167,"Tue, Jan 24, 2023",7:30p,Boston Celtics,,Miami Heat,,,,,FTX Arena,
168,"Tue, Jan 24, 2023",7:30p,Cleveland Cavaliers,,New York Knicks,,,,,Madison Square Garden (IV),
169,"Tue, Jan 24, 2023",8:00p,Denver Nuggets,,New Orleans Pelicans,,,,,Smoothie King Center,
170,"Tue, Jan 24, 2023",8:30p,Washington Wizards,,Dallas Mavericks,,,,,American Airlines Center,
171,"Tue, Jan 24, 2023",9:00p,Charlotte Hornets,,Phoenix Suns,,,,,Footprint Center,
172,"Tue, Jan 24, 2023",10:00p,Los Angeles Clippers,,Los Angeles Lakers,,,,,Crypto.com Arena,
173,"Wed, Jan 25, 2023",7:00p,Indiana Pacers,,Orlando Magic,,,,,Amway Center,
174,"Wed, Jan 25, 2023",7:30p,Brooklyn Nets,,Philadelphia 76ers,,,,,Wells Fargo Center,
175,"Wed, Jan 25, 2023",8:00p,Washington Wizards,,Houston Rockets,,,,,Toyota Center,
176,"Wed, Jan 25, 2023",8:00p,Denver Nuggets,,Milwaukee Bucks,,,,,Fiserv Forum,
177,"Wed, Jan 25, 2023",8:00p,Minnesota Timberwolves,,New Orleans Pelicans,,,,,Smoothie King Center,
178,"Wed, Jan 25, 2023",8:00p,Atlanta Hawks,,Oklahoma City Thunder,,,,,Paycom Center,
179,"Wed, Jan 25, 2023",10:00p,Memphis Grizzlies,,Golden State Warriors,,,,,Chase Center,
180,"Wed, Jan 25, 2023",10:00p,Utah Jazz,,Portland Trail Blazers,,,,,Moda Center,
181,"Wed, Jan 25, 2023",10:00p,Toronto Raptors,,Sacramento Kings,,,,,Golden 1 Center,
182,"Wed, Jan 25, 2023",10:30p,San Antonio Spurs,,Los Angeles Lakers,,,,,Crypto.com Arena,
183,"Thu, Jan 26, 2023",7:30p,New York Knicks,,Boston Celtics,,,,,TD Garden,
184,"Thu, Jan 26, 2023",7:30p,Detroit Pistons,,Brooklyn Nets,,,,,Barclays Center,
185,"Thu, Jan 26, 2023",7:30p,Chicago Bulls,,Charlotte Hornets,,,,,Spectrum Center,
186,"Thu, Jan 26, 2023",8:00p,Cleveland Cavaliers,,Houston Rockets,,,,,Toyota Center,
187,"Thu, Jan 26, 2023",10:00p,Dallas Mavericks,,Phoenix Suns,,,,,Footprint Center,
188,"Thu, Jan 26, 2023",10:30p,San Antonio Spurs,,Los Angeles Clippers,,,,,Crypto.com Arena,
189,"Fri, Jan 27, 2023",7:00p,Milwaukee Bucks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
190,"Fri, Jan 27, 2023",7:30p,Memphis Grizzlies,,Minnesota Timberwolves,,,,,Target Center,
191,"Fri, Jan 27, 2023",8:00p,Orlando Magic,,Miami Heat,,,,,FTX Arena,
192,"Fri, Jan 27, 2023",8:00p,Cleveland Cavaliers,,Oklahoma City Thunder,,,,,Paycom Center,
193,"Fri, Jan 27, 2023",10:00p,Toronto Raptors,,Golden State Warriors,,,,,Chase Center,
194,"Sat, Jan 28, 2023",3:00p,Denver Nuggets,,Philadelphia 76ers,,,,,Wells Fargo Center,
195,"Sat, Jan 28, 2023",5:30p,New York Knicks,,Brooklyn Nets,,,,,Barclays Center,
196,"Sat, Jan 28, 2023",7:00p,Houston Rockets,,Detroit Pistons,,,,,Little Caesars Arena,
197,"Sat, Jan 28, 2023",7:00p,Chicago Bulls,,Orlando Magic,,,,,Amway Center,
198,"Sat, Jan 28, 2023",7:30p,Los Angeles Clippers,,Atlanta Hawks,,,,,State Farm Arena,
199,"Sat, Jan 28, 2023",8:00p,Sacramento Kings,,Minnesota Timberwolves,,,,,Target Center,
200,"Sat, Jan 28, 2023",8:00p,Washington Wizards,,New Orleans Pelicans,,,,,Smoothie King Center,
201,"Sat, Jan 28, 2023",8:00p,Phoenix Suns,,San Antonio Spurs,,,,,AT&T Center,
202,"Sat, Jan 28, 2023",8:30p,Los Angeles Lakers,,Boston Celtics,,,,,TD Garden,
203,"Sat, Jan 28, 2023",9:00p,Dallas Mavericks,,Utah Jazz,,,,,Vivint Arena,
204,"Sat, Jan 28, 2023",10:00p,Toronto Raptors,,Portland Trail Blazers,,,,,Moda Center,
205,"Sun, Jan 29, 2023",1:00p,Miami Heat,,Charlotte Hornets,,,,,Spectrum Center,
206,"Sun, Jan 29, 2023",6:00p,Indiana Pacers,,Memphis Grizzlies,,,,,FedEx Forum,
207,"Sun, Jan 29, 2023",7:00p,Los Angeles Clippers,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
208,"Sun, Jan 29, 2023",8:00p,New Orleans Pelicans,,Milwaukee Bucks,,,,,Fiserv Forum,
209,"Mon, Jan 30, 2023",7:00p,Orlando Magic,,Philadelphia 76ers,,,,,Wells Fargo Center,
210,"Mon, Jan 30, 2023",7:30p,Los Angeles Lakers,,Brooklyn Nets,,,,,Barclays Center,
211,"Mon, Jan 30, 2023",8:00p,Sacramento Kings,,Minnesota Timberwolves,,,,,Target Center,
212,"Mon, Jan 30, 2023",8:00p,Golden State Warriors,,Oklahoma City Thunder,,,,,Paycom Center,
213,"Mon, Jan 30, 2023",8:00p,Washington Wizards,,San Antonio Spurs,,,,,AT&T Center,
214,"Mon, Jan 30, 2023",8:30p,Detroit Pistons,,Dallas Mavericks,,,,,American Airlines Center,
215,"Mon, Jan 30, 2023",9:00p,Toronto Raptors,,Phoenix Suns,,,,,Footprint Center,
216,"Mon, Jan 30, 2023",10:00p,Atlanta Hawks,,Portland Trail Blazers,,,,,Moda Center,
217,"Tue, Jan 31, 2023",7:00p,Miami Heat,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
218,"Tue, Jan 31, 2023",7:30p,Los Angeles Lakers,,New York Knicks,,,,,Madison Square Garden (IV),
219,"Tue, Jan 31, 2023",8:00p,Los Angeles Clippers,,Chicago Bulls,,,,,United Center,
220,"Tue, Jan 31, 2023",8:00p,Charlotte Hornets,,Milwaukee Bucks,,,,,Fiserv Forum,
221,"Tue, Jan 31, 2023",10:00p,New Orleans Pelicans,,Denver Nuggets,,,,,Ball Arena,
0,"Wed, Feb 1, 2023",7:00p,Washington Wizards,,Detroit Pistons,,,,,Little Caesars Arena,
1,"Wed, Feb 1, 2023",7:00p,Portland Trail Blazers,,Memphis Grizzlies,,,,,FedEx Forum,
2,"Wed, Feb 1, 2023",7:00p,Orlando Magic,,Philadelphia 76ers,,,,,Wells Fargo Center,
3,"Wed, Feb 1, 2023",7:30p,Brooklyn Nets,,Boston Celtics,,,,,TD Garden,
4,"Wed, Feb 1, 2023",8:00p,Oklahoma City Thunder,,Houston Rockets,,,,,Toyota Center,
5,"Wed, Feb 1, 2023",8:00p,Golden State Warriors,,Minnesota Timberwolves,,,,,Target Center,
6,"Wed, Feb 1, 2023",8:00p,Sacramento Kings,,San Antonio Spurs,,,,,AT&T Center,
7,"Wed, Feb 1, 2023",9:00p,Toronto Raptors,,Utah Jazz,,,,,Vivint Arena,
8,"Wed, Feb 1, 2023",10:00p,Atlanta Hawks,,Phoenix Suns,,,,,Footprint Center,
9,"Thu, Feb 2, 2023",7:00p,Los Angeles Lakers,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
10,"Thu, Feb 2, 2023",7:30p,Memphis Grizzlies,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
11,"Thu, Feb 2, 2023",7:30p,Miami Heat,,New York Knicks,,,,,Madison Square Garden (IV),
12,"Thu, Feb 2, 2023",8:00p,Charlotte Hornets,,Chicago Bulls,,,,,United Center,
13,"Thu, Feb 2, 2023",8:30p,New Orleans Pelicans,,Dallas Mavericks,,,,,American Airlines Center,
14,"Thu, Feb 2, 2023",9:00p,Golden State Warriors,,Denver Nuggets,,,,,Ball Arena,
15,"Thu, Feb 2, 2023",10:00p,Los Angeles Clippers,,Milwaukee Bucks,,,,,Fiserv Forum,
16,"Fri, Feb 3, 2023",7:00p,Charlotte Hornets,,Detroit Pistons,,,,,Little Caesars Arena,
17,"Fri, Feb 3, 2023",7:00p,Sacramento Kings,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
18,"Fri, Feb 3, 2023",7:00p,Portland Trail Blazers,,Washington Wizards,,,,,Capital One Arena,
19,"Fri, Feb 3, 2023",7:30p,Phoenix Suns,,Boston Celtics,,,,,TD Garden,
20,"Fri, Feb 3, 2023",8:00p,Toronto Raptors,,Houston Rockets,,,,,Toyota Center,
21,"Fri, Feb 3, 2023",8:00p,Orlando Magic,,Minnesota Timberwolves,,,,,Target Center,
22,"Fri, Feb 3, 2023",8:00p,Philadelphia 76ers,,San Antonio Spurs,,,,,AT&T Center,
23,"Fri, Feb 3, 2023",9:00p,Atlanta Hawks,,Utah Jazz,,,,,Vivint Arena,
24,"Sat, Feb 4, 2023",6:00p,Washington Wizards,,Brooklyn Nets,,,,,Barclays Center,
25,"Sat, Feb 4, 2023",7:00p,Phoenix Suns,,Detroit Pistons,,,,,Little Caesars Arena,
26,"Sat, Feb 4, 2023",7:00p,Los Angeles Clippers,,New York Knicks,,,,,Madison Square Garden (IV),
27,"Sat, Feb 4, 2023",8:00p,Portland Trail Blazers,,Chicago Bulls,,,,,United Center,
28,"Sat, Feb 4, 2023",8:00p,Miami Heat,,Milwaukee Bucks,,,,,Fiserv Forum,
29,"Sat, Feb 4, 2023",8:00p,Los Angeles Lakers,,New Orleans Pelicans,,,,,Smoothie King Center,
30,"Sat, Feb 4, 2023",8:00p,Houston Rockets,,Oklahoma City Thunder,,,,,Paycom Center,
31,"Sat, Feb 4, 2023",8:30p,Dallas Mavericks,,Golden State Warriors,,,,,Chase Center,
32,"Sat, Feb 4, 2023",9:00p,Atlanta Hawks,,Denver Nuggets,,,,,Ball Arena,
33,"Sun, Feb 5, 2023",1:00p,Orlando Magic,,Charlotte Hornets,,,,,Spectrum Center,
34,"Sun, Feb 5, 2023",5:00p,Cleveland Cavaliers,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
35,"Sun, Feb 5, 2023",6:00p,Toronto Raptors,,Memphis Grizzlies,,,,,FedEx Forum,
36,"Sun, Feb 5, 2023",6:00p,Philadelphia 76ers,,New York Knicks,,,,,Madison Square Garden (IV),
37,"Sun, Feb 5, 2023",7:00p,Denver Nuggets,,Minnesota Timberwolves,,,,,Target Center,
38,"Sun, Feb 5, 2023",7:00p,Sacramento Kings,,New Orleans Pelicans,,,,,Smoothie King Center,
39,"Mon, Feb 6, 2023",7:00p,Boston Celtics,,Detroit Pistons,,,,,Little Caesars Arena,
40,"Mon, Feb 6, 2023",7:00p,Cleveland Cavaliers,,Washington Wizards,,,,,Capital One Arena,
41,"Mon, Feb 6, 2023",7:30p,Los Angeles Clippers,,Brooklyn Nets,,,,,Barclays Center,
42,"Mon, Feb 6, 2023",8:00p,San Antonio Spurs,,Chicago Bulls,,,,,United Center,
43,"Mon, Feb 6, 2023",8:00p,Sacramento Kings,,Houston Rockets,,,,,Toyota Center,
44,"Mon, Feb 6, 2023",9:00p,Dallas Mavericks,,Utah Jazz,,,,,Vivint Arena,
45,"Mon, Feb 6, 2023",10:00p,Oklahoma City Thunder,,Golden State Warriors,,,,,Chase Center,
46,"Mon, Feb 6, 2023",10:00p,Milwaukee Bucks,,Portland Trail Blazers,,,,,Moda Center,
47,"Tue, Feb 7, 2023",7:00p,New York Knicks,,Orlando Magic,,,,,Amway Center,
48,"Tue, Feb 7, 2023",7:30p,Phoenix Suns,,Brooklyn Nets,,,,,Barclays Center,
49,"Tue, Feb 7, 2023",7:30p,Atlanta Hawks,,New Orleans Pelicans,,,,,Smoothie King Center,
50,"Tue, Feb 7, 2023",8:00p,Chicago Bulls,,Memphis Grizzlies,,,,,FedEx Forum,
51,"Tue, Feb 7, 2023",10:00p,Minnesota Timberwolves,,Denver Nuggets,,,,,Ball Arena,
52,"Tue, Feb 7, 2023",10:30p,Oklahoma City Thunder,,Los Angeles Lakers,,,,,Crypto.com Arena,
53,"Wed, Feb 8, 2023",7:00p,Detroit Pistons,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
54,"Wed, Feb 8, 2023",7:00p,Charlotte Hornets,,Washington Wizards,,,,,Capital One Arena,
55,"Wed, Feb 8, 2023",7:30p,Philadelphia 76ers,,Boston Celtics,,,,,TD Garden,
56,"Wed, Feb 8, 2023",7:30p,Indiana Pacers,,Miami Heat,,,,,FTX Arena,
57,"Wed, Feb 8, 2023",7:30p,San Antonio Spurs,,Toronto Raptors,,,,,Scotiabank Arena,
58,"Wed, Feb 8, 2023",8:00p,Sacramento Kings,,Houston Rockets,,,,,Toyota Center,
59,"Wed, Feb 8, 2023",9:00p,Minnesota Timberwolves,,Utah Jazz,,,,,Vivint Arena,
60,"Wed, Feb 8, 2023",10:00p,Dallas Mavericks,,Los Angeles Clippers,,,,,Crypto.com Arena,
61,"Wed, Feb 8, 2023",10:00p,Golden State Warriors,,Portland Trail Blazers,,,,,Moda Center,
62,"Thu, Feb 9, 2023",7:00p,Denver Nuggets,,Orlando Magic,,,,,Amway Center,
63,"Thu, Feb 9, 2023",7:30p,Phoenix Suns,,Atlanta Hawks,,,,,State Farm Arena,
64,"Thu, Feb 9, 2023",7:30p,Chicago Bulls,,Brooklyn Nets,,,,,Barclays Center,
65,"Thu, Feb 9, 2023",10:00p,Milwaukee Bucks,,Los Angeles Lakers,,,,,Crypto.com Arena,
66,"Fri, Feb 10, 2023",7:00p,San Antonio Spurs,,Detroit Pistons,,,,,Little Caesars Arena,
67,"Fri, Feb 10, 2023",7:00p,Phoenix Suns,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
68,"Fri, Feb 10, 2023",7:00p,New York Knicks,,Philadelphia 76ers,,,,,Wells Fargo Center,
69,"Fri, Feb 10, 2023",7:30p,Charlotte Hornets,,Boston Celtics,,,,,TD Garden,
70,"Fri, Feb 10, 2023",7:30p,Utah Jazz,,Toronto Raptors,,,,,Scotiabank Arena,
71,"Fri, Feb 10, 2023",8:00p,Minnesota Timberwolves,,Memphis Grizzlies,,,,,FedEx Forum,
72,"Fri, Feb 10, 2023",8:00p,Houston Rockets,,Miami Heat,,,,,FTX Arena,
73,"Fri, Feb 10, 2023",10:00p,Cleveland Cavaliers,,New Orleans Pelicans,,,,,Smoothie King Center,
74,"Fri, Feb 10, 2023",10:00p,Oklahoma City Thunder,,Portland Trail Blazers,,,,,Moda Center,
75,"Fri, Feb 10, 2023",10:00p,Dallas Mavericks,,Sacramento Kings,,,,,Golden 1 Center,
